編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
281,嘉義市106年1至6月常備兵(常備兵役軍事訓練)各軍種徵集日期、概定配賦員額預告表,嘉義市政府,嘉義市政府,,,2,,,嘉義市106年1至6月常備兵(常備兵役軍事訓練)各軍種徵集日期、概定配賦員額預告表
282,各型汽車使用牌照稅稅額表,嘉義市政府財政稅務局,嘉義市政府,財政稅務局,,100,,,"汽缸總排氣量,車輛總類,全年應繳納稅額"
283,嘉義市私立就業服務機構名單,嘉義市政府,嘉義市政府,,,,,,"項次,許可證,機構名稱,機構地址,電話,停業"
284,嘉義市總預算歲出政事別預算總表,嘉義市政府,嘉義市政府,,,,,,"款,項,名稱,經常門(千元),資本門(千元),合計(千元)"
285,嘉義市東區門牌整編對照表,嘉義市東區戶政事務所,嘉義市政府,東區戶政事務所,,,,,嘉義市東區門牌整編對照表
286,嘉義市總預算歲出機關別預算總表,嘉義市政府,嘉義市政府,,,,,,"款,名稱,經常門(千元),資本門(千元),合計(千元)"
287,嘉義市東區105年1月至12月各里人口數統計,嘉義市東區戶政事務所,嘉義市政府,東區戶政事務所,,,,,"村里 ,鄰數 ,戶數 ,男 ,女,人數合計"
288,嘉義市逾期未辦繼承登記之土地建物清冊,嘉義市政府,嘉義市政府,,,,,,嘉義市逾期未辦繼承登記之土地建物清冊
289,嘉義市不動產經紀業,嘉義市政府,嘉義市政府,,,,,,"編號,公司名稱,聯絡電話,地址"
290,嘉義市珍貴樹木,嘉義市政府,嘉義市政府,,,48,,,FID、編號、樹種、座落地點、經緯度坐標
291,嘉義市役男體檢醫院,嘉義市政府,嘉義市政府,,,2,,,"醫院名稱,地址,電話,體檢地點"
292,嘉義市統計資料庫－竊盜案件統計,嘉義市政府,嘉義市政府,,,,,,"月份,縣市,竊盜案件發生數(件),竊盜案件破獲數(件),竊盜案件破獲率(%)"
293,嘉義市統計資料庫－刑事案件統計,嘉義市政府,嘉義市政府,,,,,,"月份,縣市,刑事案件發生數(件),刑事案件破獲數(件),刑事案件破獲率(%)"
294,嘉義市統計資料庫－道路交通事故統計,嘉義市政府,嘉義市政府,,,,,,"月份,縣市,道路交通事故件數(A1+A2類)(件),道路交通事故死亡人數(人),道路交通事故受傷人數(人)"
295,嘉義市政府暨所屬機關學校公教人員概況－教育程度分布情形,嘉義市政府,嘉義市政府,,,,,,"性別,總計,博士,碩士,大學畢業,專科,高中(職),國(初)中"
296,嘉義市觀光旅遊網－特色旅遊景點,嘉義市政府交通觀光處,嘉義市政府,交通觀光處,,60,,,"Id(景點編號),Name(名稱),Zone(景區編號),Toldescribe(詳細介紹),Description(簡介),Tel(電話),Add(地址),Zipcode(郵遞區號),Travellinginfo(交通方式),Opentime(開放時間),Picture1(照片網址1),Picdescribe1(照片說明1),Picture2(照片網址2),Picdescribe2(照片網說明2),Picture3(照片網址3),Picdescribe3(照片說明3),Map(地圖網址),Gov(權責機關代碼),Px(X坐標),Py(Y坐標),Orgclass(分類說明),Class1(分類代碼1),Class2(分類代碼2),Class3(分類代碼3),Level(古蹟分級),Website(網址),Parkinginfo(停車資訊),Parkinginfo_px(停車場X坐標),Parkinginfo_py(停車場Y坐標),Ticketinfo(售票資訊),Remarks(注意事項),Keyword(關鍵字),Changetime(最後更新時間)"
297,嘉義市觀光旅遊網－特色美食店家,嘉義市政府交通觀光處,嘉義市政府,交通觀光處,,150,,,"Id(編號),Name(店家名稱),Description(店家簡述),Add(地址),Zipcode(郵遞區號),Tel(電話),Opentime(營業時間),Website(店家網站連結),Picture1(照片1網址),Picdescribe1(照片1說明),Picture2(照片2網址),Picdescribe2(照片2說明),Picture3(照片3網址),Picdescribe3(照片3說明),Px(x坐標),Py(y坐標),Class(店家分類代碼),Map(地圖網址),Parkinginfo(停車資訊),Changetime(最後更新時間)"
298,嘉義市政府網站文件公告API,嘉義市政府智慧科技處,嘉義市政府,智慧科技處,,,,,"id(主鍵值),org(公告單位),subject(標題),HttpLink(網站連結),content(內文),files(附件連結),adate(最後更新日期)"
299,嘉義市政府網站活動消息API,嘉義市政府智慧科技處,嘉義市政府,智慧科技處,,3000,,,"id(主鍵值),subject(標題),ztype(活動類型),zzone(活動地點),SDate(開始日期),EDate(結束日期),org(公告單位),content(內文),images(圖片連結),files(附件連結),seditdate(最後更新日期)"
300,嘉義市政府網站徵才公告API,嘉義市政府智慧科技處,嘉義市政府,智慧科技處,,500,,,"id(主鍵值),subject(徵才機關),picb(職系),content(職稱),pica(官職等),picc(名額),focus(性別),picf(工作地點),SDate(有效起始日),EDate(有效截止日),picd(資格條件),pice(工作項目),check1(工作地址),check2(聯絡方式),HttpLink(備註),files(附件連結),seditdate(最後更新日期)"
301,嘉義市政府網站新聞API,嘉義市政府智慧科技處,嘉義市政府,智慧科技處,,40000,,,"id(主鍵值),SDate(發佈日期),EDate(結束日期),org(公告單位),content(內文),images(圖片連結),files(檔案連結),seditdata(最後更新日期)"
302,嘉義市私營停車場資訊,嘉義市政府交通觀光處,嘉義市政府,交通觀光處,,29,,,"證號,停車場名稱,收費方式,大客車,小客車,內含殘小車,機車,內含殘機車,負責人,設置地點、地號"
303,嘉義市公有路外停車場資訊,嘉義市政府交通觀光處,嘉義市政府,交通觀光處,,26,,,"停車場名稱,收費方式,停車場型式,大型車,小型車,身障車位,婦女車位,博愛車位,機車,內含殘機車,收費時段,承商,聯絡電話"
304,嘉義市即時交通資訊－車牌辨識AVI配對靜態資訊,嘉義市政府交通觀光處,嘉義市政府,交通觀光處,,,,,avipairidAVI 配對代碼、startaviid配對起始點設備代碼、endaviid配對結束點設備代碼、roadsection路段文字描述
305,嘉義市歷年緊急救護案件數統計,嘉義市政府消防局,嘉義市政府,消防局,,,,,"年度,出勤次數(次),送醫人數(人),未送醫次數(次),備註"
306,嘉義市政府員額配置表,嘉義市政府人事處,嘉義市政府,人事處,,,,,"單位,科別,市長,副市長,秘書長,參議,消費者保護官,處長,秘書,秘書,副處長,專員,技正,督學,專員,科長,社會工作師,科員,技士,技佐,技佐,辦事員,書記"
307,嘉義市政府暨所屬政風機構檢舉管道,嘉義市政府政風處,嘉義市政府,政風處,,6,,,"單位,電話,傳真,電子信箱,郵政信箱"
308,嘉義市公告設攤區(路)段,嘉義市政府,嘉義市政府,,,6,,,"設攤區(路)段名稱,位置"
309,嘉義市政府暨所屬機關學校公教人員概況－年齡分布情形,嘉義市政府,嘉義市政府,,,1,,,"性別,總計,平均年齡,24歲以下,25-29歲,30-34歲,35-39歲,40-44歲,45-49歲,50-54歲,55-59歲,60-64歲,65歲以上"
310,嘉義市公有零售市場,嘉義市政府,嘉義市政府,,,4,,,"市場名稱,地點,經緯度"
311,歷年嘉義市政府模範公務人員名單,嘉義市政府,嘉義市政府,,,40,,,"獲獎年度,服務單位,職稱,姓名,優良事蹟,備註"
312,嘉義市設有特教班之學校,嘉義市政府教育處,嘉義市政府,教育處,,50,,,"類別,班別,學校,班數"
313,嘉義市流浪犬收容中心捕捉公告,嘉義市政府建設處,嘉義市政府,建設處,,,,,"捕捉日期,捕捉地點,品種,性別,體型,捕捉來源,備註,圖片連結網址"
314,嘉義市歷年違反勞動基準法業者名單公告,嘉義市政府,嘉義市政府,,,,,,"項次,事業單位或事業主之名稱、負責人姓名,處分日期及文號,違反法令條款,違反法規內容,備註"
315,歷屆嘉義市十大伴手禮店家,嘉義市政府,嘉義市政府,,,,,,"獎項,獲獎店家,入選商品,店家地址"
316,嘉義市山坡地範圍圖資,嘉義市政府,嘉義市政府,,,,,,經緯度坐標
317,嘉義市錄影節目帶租售業者名單,嘉義市政府,嘉義市政府,,,8,,,"店名,店址,電話"
